Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1614211_val,5,1.770145772594752,1.6466472303206996,4.116618075801749,8.775510204081634,8.16326530612245,20.408163265306122,0.06142857142857142,0.05714285714285714,0.14285714285714285,0.034702549575070823,70.0,70.0,70,49.0,1412.0
ChEMBL,CHEMBL1614211_val,10,1.414248082211608,1.3284122159502099,2.8611955420466058,14.122448979591834,13.265306122448978,28.57142857142857,0.04907801418439717,0.04609929078014184,0.09929078014184398,0.034702549575070823,141.0,141.0,141,49.0,1412.0
ChEMBL,CHEMBL1614234_val,1,0.9731638418079096,0.0,3.9597701149425286,8.192090395480225,0.0,33.33333333333333,0.08192090395480225,0.0,0.3333333333333333,0.0841799709724238,6.0,6.0,6,58.0,689.0
ChEMBL,CHEMBL1614234_val,3,0.8557130333138516,0.5939655172413794,2.3758620689655174,7.203389830508475,5.0,20.0,0.07203389830508475,0.05,0.2,0.0841799709724238,20.0,20.0,20,58.0,689.0
ChEMBL,CHEMBL1614234_val,5,0.9652679891360402,1.0481744421906694,1.7469574036511157,8.125623130608174,8.823529411764705,14.705882352941178,0.08125623130608176,0.08823529411764706,0.14705882352941177,0.0841799709724238,34.0,34.0,34,58.0,689.0
ChEMBL,CHEMBL1614234_val,10,0.9652679891360402,1.0481744421906694,1.7469574036511157,9.526592635885448,10.344827586206897,17.24137931034483,0.08125623130608176,0.08823529411764706,0.14705882352941177,0.0841799709724238,68.0,68.0,68,58.0,689.0
ChEMBL,CHEMBL1614236_val,1,1.7385576923076924,1.56953125,6.278125,5.538461538461538,5.0,20.0,0.055384615384615386,0.05,0.2,0.031856645097063215,20.0,20.0,20,64.0,2009.0
ChEMBL,CHEMBL1614236_val,3,1.1831850961538461,1.0463541666666667,4.70859375,3.769230769230769,3.3333333333333335,15.000000000000002,0.03769230769230769,0.03333333333333333,0.15,0.031856645097063215,60.0,60.0,60,64.0,2009.0
ChEMBL,CHEMBL1614236_val,5,1.0334759615384617,0.94171875,4.394687500000001,5.144230769230769,4.6875,21.875000000000004,0.03292307692307692,0.03,0.14,0.031856645097063215,100.0,100.0,100,64.0,2009.0
ChEMBL,CHEMBL1614236_val,10,1.0358906250000002,1.0986718750000002,2.51125,10.3125,10.937500000000002,25.0,0.033,0.035,0.08,0.031856645097063215,200.0,200.0,200,64.0,2009.0
ChEMBL,CHEMBL1614249_val,1,0.7826086956521738,0.0,4.695652173913043,1.8518518518518519,0.0,11.11111111111111,0.018518518518518517,0.0,0.1111111111111111,0.023662551440329218,9.0,9.0,9,23.0,972.0
ChEMBL,CHEMBL1614249_val,3,1.0322338830584707,0.7286356821589205,2.914542728635682,3.0797101449275353,2.1739130434782603,8.695652173913041,0.024425287356321837,0.017241379310344827,0.06896551724137931,0.023662551440329218,29.0,29.0,29,23.0,972.0
ChEMBL,CHEMBL1614249_val,5,0.9904891304347826,0.8804347826086956,2.641304347826087,4.891304347826087,4.3478260869565215,13.043478260869565,0.0234375,0.020833333333333332,0.0625,0.023662551440329218,48.0,48.0,48,23.0,972.0
ChEMBL,CHEMBL1614249_val,10,1.5430300313760645,1.742716270730614,2.6140744060959213,15.398550724637682,17.391304347826086,26.086956521739136,0.03651202749140894,0.041237113402061855,0.061855670103092786,0.023662551440329218,97.0,97.0,97,23.0,972.0
ChEMBL,CHEMBL1614257_val,1,1.2174603174603174,0.0,6.742857142857142,12.037037037037035,0.0,66.66666666666666,0.12037037037037036,0.0,0.6666666666666666,0.09887005649717515,3.0,3.0,3,35.0,354.0
ChEMBL,CHEMBL1614257_val,3,0.9271428571428569,1.0114285714285713,3.034285714285714,9.166666666666666,10.0,30.0,0.09166666666666667,0.1,0.3,0.09887005649717515,10.0,10.0,10,35.0,354.0
ChEMBL,CHEMBL1614257_val,5,0.9254901960784314,0.5949579831932773,3.569747899159664,9.15032679738562,5.88235294117647,35.294117647058826,0.0915032679738562,0.058823529411764705,0.35294117647058826,0.09887005649717515,17.0,17.0,17,35.0,354.0
ChEMBL,CHEMBL1614257_val,10,0.9311564625850338,0.866938775510204,2.3118367346938773,9.206349206349207,8.571428571428571,22.857142857142858,0.09206349206349206,0.08571428571428572,0.22857142857142856,0.09887005649717515,35.0,35.0,35,35.0,354.0
ChEMBL,CHEMBL1614280_val,1,1.6443909663087743,1.4486301369863013,4.345890410958904,28.37837837837838,25.0,75.0,0.28378378378378377,0.25,0.75,0.17257683215130024,4.0,4.0,4,73.0,423.0
ChEMBL,CHEMBL1614280_val,3,1.657441688263606,1.4486301369863013,3.863013698630137,28.60360360360361,25.0,66.66666666666667,0.28603603603603606,0.25,0.6666666666666666,0.17257683215130024,12.0,12.0,12,73.0,423.0
ChEMBL,CHEMBL1614280_val,5,1.5176125244618395,1.1037181996086105,3.5870841487279845,26.190476190476193,19.047619047619047,61.904761904761905,0.26190476190476186,0.19047619047619047,0.6190476190476191,0.17257683215130024,21.0,21.0,21,73.0,423.0
ChEMBL,CHEMBL1614280_val,10,1.3125297508859153,1.1037181996086105,2.62133072407045,22.65122265122265,19.047619047619047,45.23809523809524,0.22651222651222652,0.19047619047619047,0.4523809523809524,0.17257683215130024,42.0,42.0,42,73.0,423.0
ChEMBL,CHEMBL1614331_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009876543209876543,4.0,4.0,4,4.0,405.0
ChEMBL,CHEMBL1614331_val,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009876543209876543,12.0,12.0,12,4.0,405.0
ChEMBL,CHEMBL1614331_val,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009876543209876543,20.0,20.0,20,4.0,405.0
ChEMBL,CHEMBL1614331_val,10,0.50625,0.0,2.53125,5.0,0.0,25.0,0.005,0.0,0.025,0.009876543209876543,40.0,40.0,40,4.0,405.0
ChEMBL,CHEMBL1614364_val,1,0.8499525166191833,0.0,4.589743589743589,6.1728395061728385,0.0,33.33333333333333,0.06172839506172839,0.0,0.3333333333333333,0.07262569832402235,3.0,3.0,3,26.0,358.0
ChEMBL,CHEMBL1614364_val,3,1.070940170940171,0.0,4.13076923076923,7.777777777777778,0.0,30.0,0.07777777777777778,0.0,0.3,0.07262569832402235,10.0,10.0,10,26.0,358.0
ChEMBL,CHEMBL1614364_val,5,0.8999497234791352,0.8099547511312216,4.049773755656108,6.5359477124183005,5.88235294117647,29.411764705882355,0.06535947712418301,0.058823529411764705,0.29411764705882354,0.07262569832402235,17.0,17.0,17,26.0,358.0
ChEMBL,CHEMBL1614364_val,10,1.0199430199430197,0.7868131868131867,3.1472527472527467,9.971509971509972,7.692307692307692,30.769230769230766,0.07407407407407407,0.05714285714285714,0.22857142857142856,0.07262569832402235,35.0,35.0,35,26.0,358.0
ChEMBL,CHEMBL1614481_val,1,1.2710204081632652,0.0,3.530612244897959,36.0,0.0,100.0,0.36,0.0,1.0,0.2832369942196532,1.0,1.0,1,49.0,173.0
ChEMBL,CHEMBL1614481_val,3,1.1721632653061222,0.7061224489795919,3.530612244897959,33.2,20.000000000000004,100.0,0.332,0.2,1.0,0.2832369942196532,5.0,5.0,5,49.0,173.0
ChEMBL,CHEMBL1614481_val,5,1.209234693877551,1.103316326530612,2.647959183673469,34.25,31.25,75.0,0.3425,0.3125,0.75,0.2832369942196532,8.0,8.0,8,49.0,173.0
ChEMBL,CHEMBL1614481_val,10,1.2377911164465787,1.2460984393757504,2.284513805522209,35.05882352941177,35.29411764705883,64.70588235294117,0.3505882352941177,0.35294117647058826,0.6470588235294118,0.2832369942196532,17.0,17.0,17,49.0,173.0
ChEMBL,CHEMBL1614530_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009328358208955223,5.0,5.0,5,5.0,536.0
ChEMBL,CHEMBL1614530_val,3,3.35,3.35,6.7,10.0,10.0,20.0,0.03125,0.03125,0.0625,0.009328358208955223,16.0,16.0,16,5.0,536.0
ChEMBL,CHEMBL1614530_val,5,4.1230769230769235,4.1230769230769235,8.246153846153847,20.0,20.0,40.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.009328358208955223,26.0,26.0,26,5.0,536.0
ChEMBL,CHEMBL1614530_val,10,2.0226415094339623,2.0226415094339623,4.0452830188679245,20.0,20.0,40.0,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.009328358208955223,53.0,53.0,53,5.0,536.0
ChEMBL,CHEMBL1738132_val,1,1.8076923076923077,0.0,11.75,15.384615384615385,0.0,100.0,0.15384615384615385,0.0,1.0,0.0851063829787234,1.0,1.0,1,12.0,141.0
ChEMBL,CHEMBL1738132_val,3,0.4519230769230769,0.0,2.9375,3.8461538461538463,0.0,25.0,0.038461538461538464,0.0,0.25,0.0851063829787234,4.0,4.0,4,12.0,141.0
ChEMBL,CHEMBL1738132_val,5,0.3873626373626374,0.0,1.6785714285714286,3.2967032967032965,0.0,14.285714285714285,0.03296703296703297,0.0,0.14285714285714285,0.0851063829787234,7.0,7.0,7,12.0,141.0
ChEMBL,CHEMBL1738132_val,10,0.6456043956043955,0.8392857142857143,1.6785714285714286,6.410256410256411,8.333333333333334,16.666666666666668,0.05494505494505494,0.07142857142857142,0.14285714285714285,0.0851063829787234,14.0,14.0,14,12.0,141.0
ChEMBL,CHEMBL1738606_val,1,1.4827127659574468,1.1861702127659575,4.74468085106383,31.25,25.0,100.0,0.3125,0.25,1.0,0.21076233183856505,2.0,2.0,2,47.0,223.0
ChEMBL,CHEMBL1738606_val,3,1.4497635933806148,1.5815602836879432,3.1631205673758864,30.555555555555554,33.33333333333333,66.66666666666666,0.3055555555555555,0.3333333333333333,0.6666666666666666,0.21076233183856505,6.0,6.0,6,47.0,223.0
ChEMBL,CHEMBL1738606_val,5,1.3748791102514506,1.2940038684719535,2.588007736943907,28.97727272727273,27.27272727272727,54.54545454545454,0.28977272727272724,0.2727272727272727,0.5454545454545454,0.21076233183856505,11.0,11.0,11,47.0,223.0
ChEMBL,CHEMBL1738606_val,10,1.1637048678272082,1.2940038684719535,1.9410058027079304,24.526515151515152,27.27272727272727,40.909090909090914,0.2452651515151515,0.2727272727272727,0.4090909090909091,0.21076233183856505,22.0,22.0,22,47.0,223.0
ChEMBL,CHEMBL1794345_val,1,1.189159720615309,1.1070767807585569,2.846768864807718,31.995774392156218,29.78723404255319,76.59574468085107,0.3199577439215622,0.2978723404255319,0.7659574468085106,0.26906204303321496,47.0,47.0,47,1288.0,4787.0
ChEMBL,CHEMBL1794345_val,3,1.14256565945607,1.0915931894192763,2.027244494635799,30.742105063284274,29.37062937062937,54.545454545454554,0.3074210506328427,0.2937062937062937,0.5454545454545454,0.26906204303321496,143.0,143.0,143,1288.0,4787.0
ChEMBL,CHEMBL1794345_val,5,1.107259796488391,1.041896229111983,1.83498141843603,29.792158301170833,28.03347280334728,49.37238493723849,0.29792158301170835,0.2803347280334728,0.49372384937238495,0.26906204303321496,239.0,239.0,239,1288.0,4787.0
ChEMBL,CHEMBL1794345_val,10,1.061343639708286,1.0185701941318641,1.5861703786480938,28.55672880602199,27.405857740585777,42.677824267782434,0.28556728806021986,0.27405857740585776,0.42677824267782427,0.26906204303321496,478.0,478.0,478,1288.0,4787.0
ChEMBL,CHEMBL1794401_val,1,2.1627272727272726,1.3472727272727274,9.430909090909092,3.6483253588516744,2.272727272727273,15.909090909090908,0.03648325358851674,0.022727272727272728,0.1590909090909091,0.016869095816464237,44.0,44.0,44,75.0,4446.0
ChEMBL,CHEMBL1794401_val,3,1.8766917293233083,1.3371428571428572,5.348571428571429,5.614035087719298,4.0,16.0,0.031658092599920855,0.022556390977443608,0.09022556390977443,0.016869095816464237,133.0,133.0,133,75.0,4446.0
ChEMBL,CHEMBL1794401_val,5,1.7427027027027027,1.335135135135135,4.539459459459459,8.701754385964911,6.666666666666665,22.666666666666664,0.02939781887150308,0.02252252252252252,0.07657657657657657,0.016869095816464237,222.0,222.0,222,75.0,4446.0
ChEMBL,CHEMBL1794401_val,10,1.328108108108108,1.2016216216216218,3.0708108108108108,13.26315789473684,12.000000000000002,30.666666666666664,0.02240398293029872,0.02027027027027027,0.0518018018018018,0.016869095816464237,444.0,444.0,444,75.0,4446.0
ChEMBL,CHEMBL1794424_val,1,1.6676986584107327,1.188235294117647,5.347058823529412,31.189083820662766,22.22222222222222,100.0,0.31189083820662766,0.2222222222222222,1.0,0.18701870187018702,9.0,9.0,9,170.0,909.0
ChEMBL,CHEMBL1794424_val,3,1.573890608875129,1.188235294117647,4.158823529411765,29.434697855750485,22.22222222222222,77.77777777777779,0.29434697855750486,0.2222222222222222,0.7777777777777778,0.18701870187018702,27.0,27.0,27,170.0,909.0
ChEMBL,CHEMBL1794424_val,5,1.5141314069487446,1.188235294117647,3.564705882352941,28.3170890188434,22.22222222222222,66.66666666666666,0.28317089018843405,0.2222222222222222,0.6666666666666666,0.18701870187018702,45.0,45.0,45,170.0,909.0
ChEMBL,CHEMBL1794424_val,10,1.3494461644306848,1.0694117647058825,2.9111764705882353,25.237166991552957,20.0,54.44444444444444,0.25237166991552956,0.2,0.5444444444444444,0.18701870187018702,90.0,90.0,90,170.0,909.0
ChEMBL,CHEMBL1794461_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011673151750972763,5.0,5.0,5,6.0,514.0
ChEMBL,CHEMBL1794461_val,3,0.8158730158730159,0.0,5.711111111111111,2.380952380952381,0.0,16.666666666666668,0.009523809523809523,0.0,0.06666666666666667,0.011673151750972763,15.0,15.0,15,6.0,514.0
ChEMBL,CHEMBL1794461_val,5,0.979047619047619,0.0,3.4266666666666667,4.761904761904762,0.0,16.666666666666668,0.011428571428571429,0.0,0.04,0.011673151750972763,25.0,25.0,25,6.0,514.0
