Source,Screen,Threshold,EF,EF,EF,Normalized_EF,Normalized_EF,Normalized_EF,Hit Rate Selected,Hit Rate Selected,Hit Rate Selected,Hit Rate Random,N Selected,N Selected,N Selected,N Hits,N Compounds
,,,mean,median,max,mean,median,max,mean,median,max,mean,mean,median,max,mean,mean
ChEMBL,CHEMBL1614331_val,10,1.51875,0.0,5.0625,15.0,0.0,50.0,0.015000000000000003,0.0,0.05,0.009876543209876543,40.0,40.0,40,4.0,405.0
ChEMBL,CHEMBL1614364_val,1,0.16999050332383664,0.0,4.589743589743589,1.2345679012345678,0.0,33.33333333333333,0.012345679012345678,0.0,0.3333333333333333,0.07262569832402235,3.0,3.0,3,26.0,358.0
ChEMBL,CHEMBL1614364_val,3,0.5609686609686609,0.0,2.753846153846154,4.074074074074074,0.0,20.0,0.040740740740740744,0.0,0.2,0.07262569832402235,10.0,10.0,10,26.0,358.0
ChEMBL,CHEMBL1614364_val,5,0.7499581028992793,0.8099547511312216,2.429864253393665,5.446623093681917,5.88235294117647,17.647058823529413,0.054466230936819175,0.058823529411764705,0.17647058823529413,0.07262569832402235,17.0,17.0,17,26.0,358.0
ChEMBL,CHEMBL1614364_val,10,0.8596662596662595,0.7868131868131867,2.36043956043956,8.404558404558404,7.692307692307692,23.076923076923077,0.06243386243386243,0.05714285714285714,0.17142857142857143,0.07262569832402235,35.0,35.0,35,26.0,358.0
ChEMBL,CHEMBL1614481_val,1,1.6946938775510203,0.0,3.530612244897959,48.0,0.0,100.0,0.48,0.0,1.0,0.2832369942196532,1.0,1.0,1,49.0,173.0
ChEMBL,CHEMBL1614481_val,3,1.1439183673469386,0.7061224489795919,2.8244897959183675,32.400000000000006,20.000000000000004,80.00000000000001,0.324,0.2,0.8,0.2832369942196532,5.0,5.0,5,49.0,173.0
ChEMBL,CHEMBL1614481_val,5,1.0856632653061222,1.3239795918367345,2.206632653061224,30.75,37.5,62.5,0.3075,0.375,0.625,0.2832369942196532,8.0,8.0,8,49.0,173.0
ChEMBL,CHEMBL1614481_val,10,1.075798319327731,1.0384153661464586,2.284513805522209,30.470588235294123,29.411764705882355,64.70588235294117,0.3047058823529412,0.29411764705882354,0.6470588235294118,0.2832369942196532,17.0,17.0,17,49.0,173.0
ChEMBL,CHEMBL1614530_val,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009328358208955223,5.0,5.0,5,5.0,536.0
ChEMBL,CHEMBL1614530_val,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009328358208955223,16.0,16.0,16,5.0,536.0
ChEMBL,CHEMBL1614530_val,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009328358208955223,26.0,26.0,26,5.0,536.0
ChEMBL,CHEMBL1614530_val,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009328358208955223,53.0,53.0,53,5.0,536.0
ChEMBL,CHEMBL1738132_val,1,0.9038461538461539,0.0,11.75,7.6923076923076925,0.0,100.0,0.07692307692307693,0.0,1.0,0.0851063829787234,1.0,1.0,1,12.0,141.0
ChEMBL,CHEMBL1738132_val,3,0.4519230769230769,0.0,2.9375,3.8461538461538463,0.0,25.0,0.038461538461538464,0.0,0.25,0.0851063829787234,4.0,4.0,4,12.0,141.0
ChEMBL,CHEMBL1738132_val,5,0.9038461538461539,1.6785714285714286,1.6785714285714286,7.6923076923076925,14.285714285714285,14.285714285714285,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.0851063829787234,7.0,7.0,7,12.0,141.0
ChEMBL,CHEMBL1738132_val,10,1.032967032967033,0.8392857142857143,1.6785714285714286,10.256410256410257,8.333333333333334,16.666666666666668,0.0879120879120879,0.07142857142857142,0.14285714285714285,0.0851063829787234,14.0,14.0,14,12.0,141.0
ChEMBL,CHEMBL1738606_val,1,1.1861702127659575,0.0,4.74468085106383,25.0,0.0,100.0,0.25,0.0,1.0,0.21076233183856505,2.0,2.0,2,47.0,223.0
